CMDLINE /app/.heroku/python/bin/python app.py
MEM 24.472656 1525308387.3001
MEM 24.472656 1525308387.4007
MEM 24.472656 1525308387.5013
MEM 24.472656 1525308387.6018
MEM 24.472656 1525308387.7024
MEM 24.472656 1525308387.8032
MEM 24.472656 1525308387.9037
MEM 24.472656 1525308388.0042
MEM 24.472656 1525308388.1047
MEM 24.472656 1525308388.2052
MEM 24.472656 1525308388.3057
MEM 24.472656 1525308388.4063
MEM 24.472656 1525308388.5068
MEM 24.472656 1525308388.6074
MEM 24.472656 1525308388.7080
MEM 24.472656 1525308388.8086
MEM 24.472656 1525308388.9093
MEM 24.472656 1525308389.0099
MEM 24.472656 1525308389.1106
MEM 24.472656 1525308389.2111
MEM 24.472656 1525308389.3117
MEM 24.472656 1525308389.4125
MEM 24.472656 1525308389.5130
MEM 24.472656 1525308389.6136
MEM 24.472656 1525308389.7141
MEM 24.472656 1525308389.8146
MEM 24.472656 1525308389.9166
MEM 24.472656 1525308390.0171
MEM 24.472656 1525308390.1176
MEM 24.472656 1525308390.2184
MEM 24.472656 1525308390.3191
MEM 24.472656 1525308390.4196
MEM 24.472656 1525308390.5200
MEM 24.472656 1525308390.6207
MEM 24.472656 1525308390.7218
MEM 24.472656 1525308390.8225
MEM 24.472656 1525308390.9232
MEM 24.472656 1525308391.0245
MEM 24.472656 1525308391.1289
MEM 24.472656 1525308391.2295
MEM 24.472656 1525308391.3302
MEM 24.472656 1525308391.4308
MEM 24.472656 1525308391.5313
MEM 24.472656 1525308391.6338
MEM 24.472656 1525308391.7346
MEM 24.472656 1525308391.8352
MEM 24.472656 1525308391.9385
MEM 24.472656 1525308392.0393
MEM 24.472656 1525308392.1398
MEM 24.472656 1525308392.2405
MEM 24.472656 1525308392.3411
MEM 24.472656 1525308392.4418
MEM 24.472656 1525308392.5429
MEM 24.472656 1525308392.6438
MEM 24.472656 1525308392.7444
MEM 24.472656 1525308392.8449
MEM 24.472656 1525308392.9456
MEM 24.472656 1525308393.0461
MEM 24.472656 1525308393.1466
MEM 24.472656 1525308393.2472
MEM 24.472656 1525308393.3478
MEM 24.472656 1525308393.4484
MEM 24.472656 1525308393.5489
MEM 24.472656 1525308393.6495
MEM 24.472656 1525308393.7500
MEM 24.472656 1525308393.8505
MEM 24.472656 1525308393.9511
MEM 24.472656 1525308394.0516
MEM 24.472656 1525308394.1521
MEM 24.472656 1525308394.2526
MEM 24.472656 1525308394.3532
MEM 24.472656 1525308394.4537
MEM 24.472656 1525308394.5585
MEM 24.472656 1525308394.6591
MEM 24.472656 1525308394.7597
MEM 24.472656 1525308394.8604
MEM 24.472656 1525308394.9614
MEM 24.472656 1525308395.0626
MEM 24.472656 1525308395.1632
MEM 24.472656 1525308395.2637
MEM 24.472656 1525308395.3642
MEM 24.472656 1525308395.4648
MEM 24.472656 1525308395.5655
MEM 24.472656 1525308395.6661
MEM 24.472656 1525308395.7667
MEM 24.472656 1525308395.8672
MEM 24.472656 1525308395.9677
MEM 24.472656 1525308396.0684
MEM 24.472656 1525308396.1690
MEM 24.472656 1525308396.2695
MEM 24.472656 1525308396.3702
MEM 24.472656 1525308396.4708
MEM 24.472656 1525308396.5713
MEM 24.472656 1525308396.6717
MEM 24.472656 1525308396.7723
MEM 24.472656 1525308396.8728
MEM 24.472656 1525308396.9733
MEM 24.472656 1525308397.0738
MEM 24.472656 1525308397.1744
MEM 24.472656 1525308397.2750
MEM 24.472656 1525308397.3755
MEM 24.472656 1525308397.4760
MEM 24.472656 1525308397.5765
MEM 24.472656 1525308397.6771
MEM 24.472656 1525308397.7776
MEM 24.472656 1525308397.8782
MEM 24.472656 1525308397.9787
MEM 24.472656 1525308398.0792
MEM 24.472656 1525308398.1797
MEM 24.472656 1525308398.2802
MEM 24.472656 1525308398.3807
MEM 24.472656 1525308398.4812
MEM 24.472656 1525308398.5817
MEM 24.472656 1525308398.6823
MEM 24.472656 1525308398.7829
MEM 24.472656 1525308398.8834
MEM 24.472656 1525308398.9839
MEM 24.472656 1525308399.0845
MEM 24.472656 1525308399.1852
MEM 24.472656 1525308399.2858
MEM 24.472656 1525308399.3864
MEM 24.472656 1525308399.4869
MEM 24.472656 1525308399.5874
MEM 24.472656 1525308399.6879
MEM 24.472656 1525308399.7885
MEM 24.472656 1525308399.8892
MEM 24.472656 1525308399.9898
MEM 24.472656 1525308400.0905
MEM 24.472656 1525308400.1911
MEM 24.472656 1525308400.2916
MEM 24.472656 1525308400.3921
MEM 24.472656 1525308400.4927
MEM 24.472656 1525308400.5933
MEM 24.472656 1525308400.6941
MEM 24.472656 1525308400.7947
MEM 24.472656 1525308400.8958
MEM 24.472656 1525308400.9966
MEM 24.472656 1525308401.0971
MEM 24.472656 1525308401.1978
MEM 24.472656 1525308401.2985
MEM 24.472656 1525308401.3991
MEM 24.472656 1525308401.4997
MEM 24.472656 1525308401.6002
MEM 24.472656 1525308401.7008
MEM 24.472656 1525308401.8014
MEM 24.472656 1525308401.9019
MEM 24.472656 1525308402.0025
MEM 24.472656 1525308402.1031
MEM 24.472656 1525308402.2036
MEM 24.472656 1525308402.3041
MEM 24.472656 1525308402.4046
MEM 24.472656 1525308402.5052
MEM 24.472656 1525308402.6057
MEM 24.472656 1525308402.7063
MEM 24.472656 1525308402.8068
MEM 24.472656 1525308402.9073
MEM 24.472656 1525308403.0078
MEM 24.472656 1525308403.1083
MEM 24.472656 1525308403.2088
MEM 24.472656 1525308403.3093
MEM 24.472656 1525308403.4098
MEM 24.472656 1525308403.5105
MEM 24.472656 1525308403.6110
MEM 24.472656 1525308403.7115
MEM 24.472656 1525308403.8120
MEM 24.472656 1525308403.9125
MEM 24.472656 1525308404.0131
MEM 24.472656 1525308404.1136
MEM 24.472656 1525308404.2141
MEM 24.472656 1525308404.3151
MEM 24.472656 1525308404.4156
MEM 24.472656 1525308404.5162
MEM 24.472656 1525308404.6168
MEM 24.472656 1525308404.7174
MEM 24.472656 1525308404.8181
MEM 24.472656 1525308404.9187
MEM 24.472656 1525308405.0192
MEM 24.472656 1525308405.1198
MEM 24.472656 1525308405.2203
MEM 24.472656 1525308405.3208
MEM 24.472656 1525308405.4213
MEM 24.472656 1525308405.5218
MEM 24.472656 1525308405.6225
MEM 24.472656 1525308405.7230
MEM 24.472656 1525308405.8235
MEM 24.472656 1525308405.9242
MEM 24.472656 1525308406.0249
MEM 24.472656 1525308406.1254
MEM 24.472656 1525308406.2259
MEM 24.472656 1525308406.3265
MEM 24.472656 1525308406.4270
MEM 24.472656 1525308406.5275
MEM 24.472656 1525308406.6280
MEM 24.472656 1525308406.7285
MEM 24.472656 1525308406.8291
MEM 24.472656 1525308406.9297
MEM 24.472656 1525308407.0302
MEM 24.472656 1525308407.1307
MEM 24.472656 1525308407.2312
MEM 24.472656 1525308407.3317
MEM 24.472656 1525308407.4322
MEM 24.472656 1525308407.5328
MEM 24.472656 1525308407.6334
MEM 24.472656 1525308407.7339
MEM 24.472656 1525308407.8345
MEM 24.472656 1525308407.9351
MEM 24.472656 1525308408.0356
MEM 24.472656 1525308408.1361
MEM 24.472656 1525308408.2365
MEM 24.472656 1525308408.3373
MEM 24.472656 1525308408.4379
MEM 24.472656 1525308408.5384
MEM 24.472656 1525308408.6389
MEM 24.472656 1525308408.7393
MEM 24.472656 1525308408.8398
MEM 24.472656 1525308408.9404
MEM 24.472656 1525308409.0409
MEM 24.472656 1525308409.1414
MEM 24.472656 1525308409.2419
MEM 24.472656 1525308409.3425
MEM 24.472656 1525308409.4430
MEM 24.472656 1525308409.5434
MEM 24.472656 1525308409.6440
MEM 24.472656 1525308409.7445
MEM 24.472656 1525308409.8450
MEM 24.472656 1525308409.9456
MEM 24.472656 1525308410.0461
MEM 24.472656 1525308410.1465
MEM 24.472656 1525308410.2470
MEM 24.472656 1525308410.3475
MEM 24.472656 1525308410.4481
MEM 24.472656 1525308410.5486
MEM 24.472656 1525308410.6491
MEM 24.472656 1525308410.7495
MEM 24.472656 1525308410.8502
MEM 24.472656 1525308410.9507
MEM 24.472656 1525308411.0513
MEM 24.472656 1525308411.1519
MEM 24.472656 1525308411.2526
MEM 24.472656 1525308411.3532
MEM 24.472656 1525308411.4537
MEM 24.472656 1525308411.5543
MEM 24.472656 1525308411.6549
MEM 24.472656 1525308411.7558
MEM 24.472656 1525308411.8562
MEM 24.472656 1525308411.9567
MEM 24.472656 1525308412.0572
MEM 24.472656 1525308412.1576
MEM 24.472656 1525308412.2583
MEM 24.472656 1525308412.3589
MEM 24.472656 1525308412.4594
MEM 24.472656 1525308412.5599
MEM 24.472656 1525308412.6605
MEM 24.472656 1525308412.7610
MEM 24.472656 1525308412.8615
MEM 24.472656 1525308412.9621
MEM 24.472656 1525308413.0627
MEM 24.472656 1525308413.1632
MEM 24.472656 1525308413.2637
MEM 24.472656 1525308413.3642
MEM 24.472656 1525308413.4646
MEM 24.472656 1525308413.5651
MEM 24.472656 1525308413.6656
MEM 24.472656 1525308413.7661
MEM 24.472656 1525308413.8668
MEM 24.472656 1525308413.9673
MEM 24.472656 1525308414.0677
MEM 24.472656 1525308414.1682
MEM 24.472656 1525308414.2688
MEM 24.472656 1525308414.3693
MEM 24.472656 1525308414.4698
MEM 24.472656 1525308414.5704
MEM 24.472656 1525308414.6709
MEM 24.472656 1525308414.7714
MEM 24.472656 1525308414.8719
MEM 24.472656 1525308414.9724
MEM 24.472656 1525308415.0729
MEM 24.472656 1525308415.1734
MEM 24.472656 1525308415.2739
MEM 24.472656 1525308415.3746
MEM 24.472656 1525308415.4751
MEM 24.472656 1525308415.5756
MEM 24.472656 1525308415.6761
MEM 24.472656 1525308415.7767
MEM 24.472656 1525308415.8773
MEM 24.472656 1525308415.9779
MEM 24.472656 1525308416.0785
MEM 24.472656 1525308416.1790
MEM 24.472656 1525308416.2796
MEM 24.472656 1525308416.3800
MEM 24.472656 1525308416.4806
MEM 24.472656 1525308416.5810
MEM 24.472656 1525308416.6814
MEM 24.472656 1525308416.7819
MEM 24.472656 1525308416.8825
MEM 24.472656 1525308416.9831
MEM 24.472656 1525308417.0836
MEM 24.472656 1525308417.1842
MEM 24.472656 1525308417.2846
MEM 24.472656 1525308417.3853
MEM 24.472656 1525308417.4858
MEM 24.472656 1525308417.5864
MEM 24.472656 1525308417.6869
MEM 24.472656 1525308417.7874
MEM 24.472656 1525308417.8881
MEM 24.472656 1525308417.9886
MEM 24.472656 1525308418.0892
MEM 24.472656 1525308418.1897
MEM 24.472656 1525308418.2903
MEM 24.472656 1525308418.3908
MEM 24.472656 1525308418.4913
MEM 24.472656 1525308418.5918
MEM 24.472656 1525308418.6924
MEM 24.472656 1525308418.7929
MEM 24.472656 1525308418.8935
MEM 24.472656 1525308418.9941
MEM 24.472656 1525308419.0945
MEM 24.472656 1525308419.1951
MEM 24.472656 1525308419.2956
MEM 24.472656 1525308419.3961
MEM 24.472656 1525308419.4966
MEM 24.472656 1525308419.5971
MEM 24.472656 1525308419.6976
MEM 24.472656 1525308419.7981
MEM 24.472656 1525308419.8987
MEM 24.472656 1525308419.9992
MEM 24.472656 1525308420.1003
MEM 24.472656 1525308420.2010
MEM 24.472656 1525308420.3015
MEM 24.472656 1525308420.4020
MEM 24.472656 1525308420.5026
MEM 24.472656 1525308420.6031
MEM 24.472656 1525308420.7036
MEM 24.472656 1525308420.8041
MEM 24.472656 1525308420.9046
MEM 24.472656 1525308421.0051
MEM 24.472656 1525308421.1055
MEM 24.472656 1525308421.2060
MEM 24.472656 1525308421.3066
MEM 24.472656 1525308421.4072
MEM 24.472656 1525308421.5077
MEM 24.472656 1525308421.6081
MEM 24.472656 1525308421.7085
MEM 24.472656 1525308421.8092
MEM 24.472656 1525308421.9098
MEM 24.472656 1525308422.0104
MEM 24.472656 1525308422.1110
MEM 24.472656 1525308422.2115
MEM 24.472656 1525308422.3121
MEM 24.472656 1525308422.4127
MEM 24.472656 1525308422.5134
MEM 24.472656 1525308422.6139
MEM 24.472656 1525308422.7145
MEM 24.472656 1525308422.8150
MEM 24.472656 1525308422.9155
MEM 24.472656 1525308423.0162
MEM 24.472656 1525308423.1168
MEM 24.472656 1525308423.2172
MEM 24.472656 1525308423.3175
MEM 24.472656 1525308423.4180
MEM 24.472656 1525308423.5186
MEM 24.472656 1525308423.6191
MEM 24.472656 1525308423.7196
MEM 24.472656 1525308423.8201
MEM 24.472656 1525308423.9206
MEM 24.472656 1525308424.0211
MEM 24.472656 1525308424.1216
MEM 24.472656 1525308424.2221
MEM 24.472656 1525308424.3226
MEM 24.472656 1525308424.4230
MEM 24.472656 1525308424.5235
MEM 24.472656 1525308424.6240
MEM 24.472656 1525308424.7244
MEM 24.472656 1525308424.8249
MEM 24.472656 1525308424.9254
MEM 24.472656 1525308425.0259
MEM 24.472656 1525308425.1266
MEM 24.472656 1525308425.2271
MEM 24.472656 1525308425.3276
MEM 24.472656 1525308425.4282
MEM 24.472656 1525308425.5287
MEM 24.472656 1525308425.6292
MEM 24.472656 1525308425.7296
MEM 24.472656 1525308425.8300
MEM 24.472656 1525308425.9305
MEM 24.472656 1525308426.0310
MEM 24.472656 1525308426.1316
MEM 24.472656 1525308426.2321
MEM 24.472656 1525308426.3325
MEM 24.472656 1525308426.4330
MEM 24.472656 1525308426.5335
MEM 24.472656 1525308426.6341
MEM 24.472656 1525308426.7346
MEM 24.472656 1525308426.8352
MEM 24.472656 1525308426.9357
MEM 24.472656 1525308427.0362
MEM 24.472656 1525308427.1368
MEM 24.472656 1525308427.2373
MEM 24.472656 1525308427.3378
MEM 24.472656 1525308427.4385
MEM 24.472656 1525308427.5391
MEM 24.472656 1525308427.6398
MEM 24.472656 1525308427.7403
MEM 24.472656 1525308427.8408
MEM 24.472656 1525308427.9414
MEM 24.472656 1525308428.0420
MEM 24.472656 1525308428.1426
MEM 24.472656 1525308428.2431
MEM 24.472656 1525308428.3435
MEM 24.472656 1525308428.4454
MEM 24.472656 1525308428.5459
MEM 24.472656 1525308428.6465
MEM 24.472656 1525308428.7469
MEM 24.472656 1525308428.8474
MEM 24.472656 1525308428.9479
MEM 24.472656 1525308429.0484
MEM 24.472656 1525308429.1489
MEM 24.472656 1525308429.2495
MEM 24.472656 1525308429.3501
MEM 24.472656 1525308429.4507
MEM 24.472656 1525308429.5511
MEM 24.472656 1525308429.6516
MEM 24.472656 1525308429.7520
MEM 24.472656 1525308429.8525
MEM 24.472656 1525308429.9530
MEM 24.472656 1525308430.0536
MEM 24.472656 1525308430.1541
MEM 24.472656 1525308430.2547
MEM 24.472656 1525308430.3553
MEM 24.472656 1525308430.4558
MEM 24.472656 1525308430.5564
MEM 24.472656 1525308430.6570
MEM 24.472656 1525308430.7575
MEM 24.472656 1525308430.8580
MEM 24.472656 1525308430.9586
MEM 24.472656 1525308431.0591
MEM 24.472656 1525308431.1599
MEM 24.472656 1525308431.2605
MEM 24.472656 1525308431.3610
MEM 24.472656 1525308431.4615
MEM 24.472656 1525308431.5621
MEM 24.472656 1525308431.6626
MEM 24.472656 1525308431.7631
MEM 24.472656 1525308431.8642
MEM 24.472656 1525308431.9647
MEM 24.472656 1525308432.0651
MEM 24.472656 1525308432.1656
MEM 24.472656 1525308432.2661
MEM 24.472656 1525308432.3666
MEM 24.472656 1525308432.4671
MEM 24.472656 1525308432.5676
MEM 24.472656 1525308432.6681
MEM 24.472656 1525308432.7687
MEM 24.472656 1525308432.8692
MEM 24.472656 1525308432.9698
MEM 24.472656 1525308433.0704
MEM 24.472656 1525308433.1710
MEM 24.472656 1525308433.2716
MEM 24.472656 1525308433.3746
MEM 24.472656 1525308433.4751
MEM 24.472656 1525308433.5756
MEM 24.472656 1525308433.6761
MEM 24.472656 1525308433.7766
MEM 24.472656 1525308433.8771
MEM 24.472656 1525308433.9776
MEM 24.472656 1525308434.0783
MEM 24.472656 1525308434.1788
MEM 24.472656 1525308434.2792
MEM 24.472656 1525308434.3795
MEM 24.472656 1525308434.4801
MEM 24.472656 1525308434.5807
MEM 24.472656 1525308434.6813
MEM 24.472656 1525308434.7818
MEM 24.472656 1525308434.8824
MEM 24.472656 1525308434.9828
MEM 24.472656 1525308435.0832
MEM 24.472656 1525308435.1837
MEM 24.472656 1525308435.2841
MEM 24.472656 1525308435.3846
MEM 24.472656 1525308435.4851
MEM 24.472656 1525308435.5856
MEM 24.472656 1525308435.6862
MEM 24.472656 1525308435.7867
MEM 24.472656 1525308435.8873
MEM 24.472656 1525308435.9879
MEM 24.472656 1525308436.0884
MEM 24.472656 1525308436.1890
MEM 24.472656 1525308436.2894
MEM 24.472656 1525308436.3899
MEM 24.472656 1525308436.4905
MEM 24.472656 1525308436.5910
MEM 24.472656 1525308436.6916
MEM 24.472656 1525308436.7920
MEM 24.472656 1525308436.8925
MEM 24.472656 1525308436.9930
MEM 24.472656 1525308437.0937
MEM 24.472656 1525308437.1943
MEM 24.472656 1525308437.2948
MEM 24.472656 1525308437.3954
MEM 24.472656 1525308437.4960
MEM 24.472656 1525308437.5966
MEM 24.472656 1525308437.6972
MEM 24.472656 1525308437.7978
MEM 24.472656 1525308437.8985
MEM 24.472656 1525308437.9991
MEM 24.472656 1525308438.0997
MEM 24.472656 1525308438.2002
MEM 24.472656 1525308438.3009
MEM 24.472656 1525308438.4015
MEM 24.472656 1525308438.5022
MEM 24.472656 1525308438.6044
MEM 24.472656 1525308438.7050
MEM 24.472656 1525308438.8055
MEM 24.472656 1525308438.9060
MEM 24.472656 1525308439.0066
MEM 24.472656 1525308439.1071
MEM 24.472656 1525308439.2076
MEM 24.472656 1525308439.3082
MEM 24.472656 1525308439.4087
MEM 24.472656 1525308439.5092
MEM 24.472656 1525308439.6097
MEM 24.472656 1525308439.7103
MEM 24.472656 1525308439.8108
MEM 24.472656 1525308439.9114
MEM 24.472656 1525308440.0119
MEM 24.472656 1525308440.1125
MEM 24.472656 1525308440.2130
MEM 24.472656 1525308440.3135
MEM 24.472656 1525308440.4143
MEM 24.472656 1525308440.5149
MEM 24.472656 1525308440.6154
MEM 24.472656 1525308440.7160
MEM 24.472656 1525308440.8165
MEM 24.472656 1525308440.9171
MEM 24.472656 1525308441.0177
MEM 24.472656 1525308441.1184
MEM 24.472656 1525308441.2189
MEM 24.472656 1525308441.3195
MEM 24.472656 1525308441.4201
MEM 24.472656 1525308441.5205
MEM 24.472656 1525308441.6211
MEM 24.472656 1525308441.7217
MEM 24.472656 1525308441.8222
MEM 24.472656 1525308441.9227
MEM 24.472656 1525308442.0233
MEM 24.472656 1525308442.1238
MEM 24.472656 1525308442.2244
MEM 24.472656 1525308442.3251
MEM 24.472656 1525308442.4256
MEM 24.472656 1525308442.5272
MEM 24.472656 1525308442.6278
MEM 24.472656 1525308442.7283
MEM 24.472656 1525308442.8290
MEM 24.472656 1525308442.9294
MEM 24.472656 1525308443.0299
MEM 24.472656 1525308443.1305
MEM 24.472656 1525308443.2310
MEM 24.472656 1525308443.3315
MEM 24.472656 1525308443.4321
MEM 24.472656 1525308443.5326
MEM 24.472656 1525308443.6332
MEM 24.472656 1525308443.7339
MEM 24.472656 1525308443.8352
MEM 24.472656 1525308443.9356
MEM 24.472656 1525308444.0361
MEM 24.472656 1525308444.1366
MEM 24.472656 1525308444.2372
MEM 24.472656 1525308444.3377
MEM 24.472656 1525308444.4384
MEM 24.472656 1525308444.5389
MEM 24.472656 1525308444.6395
MEM 24.472656 1525308444.7400
MEM 24.472656 1525308444.8405
MEM 24.472656 1525308444.9411
MEM 24.472656 1525308445.0417
MEM 24.472656 1525308445.1423
MEM 24.472656 1525308445.2439
MEM 24.472656 1525308445.3446
MEM 24.472656 1525308445.4454
MEM 24.472656 1525308445.5462
MEM 24.472656 1525308445.6467
MEM 24.472656 1525308445.7474
MEM 24.472656 1525308445.8480
MEM 24.472656 1525308445.9485
MEM 24.472656 1525308446.0491
MEM 24.472656 1525308446.1503
MEM 24.472656 1525308446.2509
MEM 24.472656 1525308446.3514
MEM 24.472656 1525308446.4519
MEM 24.472656 1525308446.5524
MEM 24.472656 1525308446.6529
MEM 24.472656 1525308446.7535
MEM 24.472656 1525308446.8539
MEM 24.472656 1525308446.9545
MEM 24.472656 1525308447.0549
MEM 24.472656 1525308447.1554
MEM 24.472656 1525308447.2560
MEM 24.472656 1525308447.3565
MEM 24.472656 1525308447.4570
MEM 24.472656 1525308447.5576
MEM 24.472656 1525308447.6580
MEM 24.472656 1525308447.7585
MEM 24.472656 1525308447.8590
MEM 24.472656 1525308447.9595
MEM 24.472656 1525308448.0601
MEM 24.472656 1525308448.1606
MEM 24.472656 1525308448.2611
MEM 24.472656 1525308448.3616
MEM 24.472656 1525308448.4622
MEM 24.472656 1525308448.5628
MEM 24.472656 1525308448.6634
MEM 24.472656 1525308448.7640
MEM 24.472656 1525308448.8645
MEM 24.472656 1525308448.9651
MEM 24.472656 1525308449.0656
MEM 24.472656 1525308449.1663
MEM 24.472656 1525308449.2669
MEM 24.472656 1525308449.3675
MEM 24.472656 1525308449.4681
MEM 24.472656 1525308449.5687
MEM 24.472656 1525308449.6692
MEM 24.472656 1525308449.7695
MEM 24.472656 1525308449.8701
MEM 24.472656 1525308449.9706
MEM 24.472656 1525308450.0710
MEM 24.472656 1525308450.1717
MEM 24.472656 1525308450.2722
MEM 24.472656 1525308450.3727
MEM 24.472656 1525308450.4733
MEM 24.472656 1525308450.5739
MEM 24.472656 1525308450.6747
MEM 24.472656 1525308450.7752
MEM 24.472656 1525308450.8757
MEM 24.472656 1525308450.9762
MEM 24.472656 1525308451.0768
MEM 24.472656 1525308451.1773
MEM 24.472656 1525308451.2779
MEM 24.472656 1525308451.3785
MEM 24.472656 1525308451.4790
MEM 24.472656 1525308451.5794
MEM 24.472656 1525308451.6799
MEM 24.472656 1525308451.7804
MEM 24.472656 1525308451.8809
MEM 24.472656 1525308451.9812
MEM 24.472656 1525308452.0817
MEM 24.472656 1525308452.1823
MEM 24.472656 1525308452.2828
MEM 24.472656 1525308452.3833
MEM 24.472656 1525308452.4841
MEM 24.472656 1525308452.5846
MEM 24.472656 1525308452.6856
MEM 24.472656 1525308452.7864
MEM 24.472656 1525308452.8870
MEM 24.472656 1525308452.9874
MEM 24.472656 1525308453.0879
MEM 24.472656 1525308453.1883
MEM 24.472656 1525308453.2887
MEM 24.472656 1525308453.3893
MEM 24.472656 1525308453.4899
MEM 24.472656 1525308453.5905
MEM 24.472656 1525308453.6910
MEM 24.472656 1525308453.7915
MEM 24.472656 1525308453.8921
MEM 24.472656 1525308453.9926
MEM 24.472656 1525308454.0931
MEM 24.472656 1525308454.1936
MEM 24.472656 1525308454.2942
MEM 24.472656 1525308454.3948
MEM 24.472656 1525308454.4952
MEM 24.472656 1525308454.5957
MEM 24.472656 1525308454.6962
MEM 24.472656 1525308454.7967
MEM 24.472656 1525308454.8972
MEM 24.472656 1525308454.9977
MEM 24.472656 1525308455.0983
MEM 24.472656 1525308455.1988
MEM 24.472656 1525308455.2993
MEM 24.472656 1525308455.3998
MEM 24.472656 1525308455.5004
MEM 24.472656 1525308455.6012
MEM 24.472656 1525308455.7018
MEM 24.472656 1525308455.8024
MEM 24.472656 1525308455.9030
MEM 24.472656 1525308456.0036
MEM 24.472656 1525308456.1040
MEM 24.472656 1525308456.2047
MEM 24.472656 1525308456.3053
MEM 24.472656 1525308456.4060
MEM 24.472656 1525308456.5066
MEM 24.472656 1525308456.6072
MEM 24.472656 1525308456.7078
MEM 24.472656 1525308456.8084
MEM 24.472656 1525308456.9090
MEM 24.472656 1525308457.0096
MEM 24.472656 1525308457.1111
MEM 24.472656 1525308457.2117
MEM 24.472656 1525308457.3122
MEM 24.472656 1525308457.4128
MEM 24.472656 1525308457.5134
MEM 24.472656 1525308457.6138
MEM 24.472656 1525308457.7145
MEM 24.472656 1525308457.8151
MEM 24.472656 1525308457.9156
MEM 24.472656 1525308458.0161
MEM 24.472656 1525308458.1169
MEM 24.472656 1525308458.2175
MEM 24.472656 1525308458.3181
MEM 24.472656 1525308458.4187
MEM 24.472656 1525308458.5193
MEM 24.472656 1525308458.6198
MEM 24.472656 1525308458.7208
MEM 24.472656 1525308458.8214
MEM 24.472656 1525308458.9220
MEM 24.472656 1525308459.0226
MEM 24.472656 1525308459.1231
MEM 24.472656 1525308459.2236
MEM 24.472656 1525308459.3242
MEM 24.472656 1525308459.4248
MEM 24.472656 1525308459.5253
MEM 24.472656 1525308459.6258
MEM 24.472656 1525308459.7264
MEM 24.472656 1525308459.8269
MEM 24.472656 1525308459.9274
MEM 24.472656 1525308460.0279
MEM 24.472656 1525308460.1284
MEM 24.472656 1525308460.2290
MEM 24.472656 1525308460.3294
MEM 24.472656 1525308460.4300
MEM 24.472656 1525308460.5310
MEM 24.472656 1525308460.6319
MEM 24.472656 1525308460.7324
MEM 24.472656 1525308460.8331
MEM 24.472656 1525308460.9337
MEM 24.472656 1525308461.0352
MEM 24.472656 1525308461.1379
MEM 24.472656 1525308461.2386
MEM 24.472656 1525308461.3392
MEM 24.472656 1525308461.4397
MEM 24.472656 1525308461.5403
MEM 24.472656 1525308461.6408
MEM 24.472656 1525308461.7414
MEM 24.472656 1525308461.8419
MEM 24.472656 1525308461.9425
MEM 24.472656 1525308462.0431
MEM 24.472656 1525308462.1436
MEM 24.472656 1525308462.2441
MEM 24.472656 1525308462.3447
MEM 24.472656 1525308462.4452
MEM 24.472656 1525308462.5457
MEM 24.472656 1525308462.6463
MEM 24.472656 1525308462.7467
MEM 24.472656 1525308462.8473
MEM 24.472656 1525308462.9479
MEM 24.472656 1525308463.0485
MEM 24.472656 1525308463.1491
MEM 24.472656 1525308463.2496
MEM 24.472656 1525308463.3502
MEM 24.472656 1525308463.4507
MEM 24.472656 1525308463.5512
MEM 24.472656 1525308463.6516
MEM 24.472656 1525308463.7520
MEM 24.472656 1525308463.8525
MEM 24.472656 1525308463.9529
MEM 24.472656 1525308464.0535
MEM 24.472656 1525308464.1541
MEM 24.472656 1525308464.2546
MEM 24.472656 1525308464.3552
MEM 24.472656 1525308464.4559
MEM 24.472656 1525308464.5564
MEM 24.472656 1525308464.6570
MEM 24.472656 1525308464.7575
MEM 24.472656 1525308464.8580
MEM 24.472656 1525308464.9587
MEM 24.472656 1525308465.0592
MEM 24.472656 1525308465.1596
MEM 24.472656 1525308465.2600
MEM 24.472656 1525308465.3605
MEM 24.472656 1525308465.4612
MEM 24.472656 1525308465.5618
MEM 24.472656 1525308465.6625
MEM 24.472656 1525308465.7631
MEM 24.472656 1525308465.8636
MEM 24.472656 1525308465.9641
MEM 24.472656 1525308466.0647
MEM 24.472656 1525308466.1652
MEM 24.472656 1525308466.2658
MEM 24.472656 1525308466.3663
MEM 24.472656 1525308466.4669
MEM 24.472656 1525308466.5674
MEM 24.472656 1525308466.6679
MEM 24.472656 1525308466.7683
MEM 24.472656 1525308466.8687
MEM 24.472656 1525308466.9693
MEM 24.472656 1525308467.0698
MEM 24.472656 1525308467.1705
MEM 24.472656 1525308467.2710
MEM 24.472656 1525308467.3716
MEM 24.472656 1525308467.4721
MEM 24.472656 1525308467.5727
MEM 24.472656 1525308467.6732
MEM 24.472656 1525308467.7737
MEM 24.472656 1525308467.8743
MEM 24.472656 1525308467.9747
MEM 24.472656 1525308468.0752
MEM 24.472656 1525308468.1758
MEM 24.472656 1525308468.2763
MEM 24.472656 1525308468.3769
MEM 24.472656 1525308468.4774
MEM 24.472656 1525308468.5779
MEM 24.472656 1525308468.6785
MEM 24.472656 1525308468.7789
MEM 24.472656 1525308468.8794
MEM 24.472656 1525308468.9799
MEM 24.472656 1525308469.0804
MEM 24.472656 1525308469.1808
MEM 24.472656 1525308469.2813
MEM 24.472656 1525308469.3819
MEM 24.472656 1525308469.4824
MEM 24.472656 1525308469.5829
MEM 24.472656 1525308469.6834
MEM 24.472656 1525308469.7838
MEM 24.472656 1525308469.8843
