CMDLINE /app/.heroku/python/bin/python app.py
MEM 48.703125 1525310550.5092
MEM 48.703125 1525310550.6483
MEM 48.703125 1525310550.7638
MEM 48.703125 1525310550.8800
MEM 48.703125 1525310550.9881
MEM 48.703125 1525310551.1021
MEM 48.703125 1525310551.2084
MEM 48.703125 1525310551.3119
MEM 48.703125 1525310551.4159
MEM 48.703125 1525310551.5189
MEM 48.703125 1525310551.6239
MEM 48.703125 1525310551.7266
MEM 48.703125 1525310551.8316
MEM 48.703125 1525310551.9373
MEM 48.703125 1525310552.0396
MEM 48.703125 1525310552.1460
MEM 48.703125 1525310552.2509
MEM 48.703125 1525310552.3558
MEM 48.703125 1525310552.4582
MEM 48.703125 1525310552.5602
MEM 48.703125 1525310552.6639
MEM 48.703125 1525310552.7718
MEM 48.703125 1525310552.8843
MEM 48.703125 1525310552.9943
MEM 48.703125 1525310553.0964
MEM 48.703125 1525310553.2049
MEM 48.703125 1525310553.3090
MEM 48.703125 1525310553.4149
MEM 48.703125 1525310553.5170
MEM 48.703125 1525310553.6198
MEM 48.703125 1525310553.7218
MEM 48.703125 1525310553.8284
MEM 48.703125 1525310553.9306
MEM 48.703125 1525310554.0339
MEM 48.703125 1525310554.1373
MEM 48.703125 1525310554.2479
MEM 48.703125 1525310554.3498
MEM 48.703125 1525310554.4552
MEM 48.703125 1525310554.5615
MEM 48.703125 1525310554.6644
MEM 48.703125 1525310554.7679
MEM 48.703125 1525310554.8719
MEM 48.703125 1525310554.9782
MEM 48.703125 1525310555.0879
MEM 48.703125 1525310555.1912
MEM 48.703125 1525310555.2948
MEM 48.703125 1525310555.3990
MEM 48.703125 1525310555.5039
MEM 48.703125 1525310555.6069
MEM 48.703125 1525310555.7243
MEM 48.703125 1525310555.8313
MEM 48.703125 1525310555.9333
MEM 48.703125 1525310556.0356
MEM 48.703125 1525310556.1403
MEM 48.703125 1525310556.2438
MEM 48.703125 1525310556.3502
MEM 48.703125 1525310556.4530
MEM 48.703125 1525310556.5570
MEM 48.703125 1525310556.6707
MEM 48.703125 1525310556.7728
MEM 48.703125 1525310556.8831
MEM 48.703125 1525310556.9883
MEM 48.703125 1525310557.0916
MEM 48.703125 1525310557.1959
MEM 48.703125 1525310557.3021
MEM 48.703125 1525310557.4062
MEM 48.703125 1525310557.5104
MEM 48.703125 1525310557.6150
MEM 48.703125 1525310557.7203
MEM 48.703125 1525310557.8241
MEM 48.703125 1525310557.9279
MEM 48.703125 1525310558.0321
MEM 48.703125 1525310558.1347
MEM 48.703125 1525310558.2389
MEM 48.703125 1525310558.3415
MEM 48.703125 1525310558.4481
MEM 48.703125 1525310558.5503
MEM 48.703125 1525310558.6561
MEM 48.703125 1525310558.7600
MEM 48.703125 1525310558.8623
MEM 48.703125 1525310558.9678
MEM 48.703125 1525310559.0720
MEM 48.703125 1525310559.1761
MEM 48.703125 1525310559.2813
MEM 48.703125 1525310559.3841
MEM 48.703125 1525310559.4882
MEM 48.703125 1525310559.5918
MEM 48.703125 1525310559.6961
MEM 48.703125 1525310559.7998
MEM 48.703125 1525310559.9039
MEM 48.703125 1525310560.0082
MEM 48.703125 1525310560.1161
MEM 48.703125 1525310560.2203
MEM 48.703125 1525310560.3239
MEM 48.703125 1525310560.4259
MEM 48.703125 1525310560.5305
MEM 48.703125 1525310560.6329
MEM 48.703125 1525310560.7391
MEM 48.703125 1525310560.8439
MEM 48.703125 1525310560.9481
MEM 48.703125 1525310561.0518
MEM 48.703125 1525310561.1558
MEM 48.703125 1525310561.2582
MEM 48.703125 1525310561.3604
MEM 48.703125 1525310561.4648
MEM 48.703125 1525310561.5680
MEM 48.703125 1525310561.6726
MEM 48.703125 1525310561.7829
MEM 48.703125 1525310561.8864
MEM 48.703125 1525310561.9883
MEM 48.703125 1525310562.0904
MEM 48.703125 1525310562.1959
MEM 48.703125 1525310562.2998
MEM 48.703125 1525310562.4018
MEM 48.703125 1525310562.5038
MEM 48.703125 1525310562.6058
MEM 48.703125 1525310562.7091
MEM 48.703125 1525310562.8112
MEM 48.703125 1525310562.9132
MEM 48.703125 1525310563.0154
MEM 48.703125 1525310563.1199
MEM 48.703125 1525310563.2240
MEM 48.703125 1525310563.3273
MEM 48.703125 1525310563.4319
MEM 48.703125 1525310563.5345
MEM 48.703125 1525310563.6387
MEM 48.703125 1525310563.7439
MEM 48.703125 1525310563.8482
MEM 48.703125 1525310563.9502
MEM 48.703125 1525310564.0558
MEM 48.703125 1525310564.1598
MEM 48.703125 1525310564.2639
MEM 48.703125 1525310564.3678
MEM 48.703125 1525310564.4718
MEM 48.703125 1525310564.5753
MEM 48.703125 1525310564.6779
MEM 48.703125 1525310564.7802
MEM 48.703125 1525310564.8823
MEM 48.703125 1525310564.9848
MEM 48.703125 1525310565.0889
MEM 48.703125 1525310565.1947
MEM 48.703125 1525310565.2999
MEM 48.703125 1525310565.4038
MEM 48.703125 1525310565.5060
MEM 48.703125 1525310565.6087
MEM 48.703125 1525310565.7149
MEM 48.703125 1525310565.8192
MEM 48.703125 1525310565.9212
MEM 48.703125 1525310566.0235
MEM 48.703125 1525310566.1278
MEM 48.703125 1525310566.2327
MEM 48.703125 1525310566.3353
MEM 48.703125 1525310566.4373
MEM 48.703125 1525310566.5402
MEM 48.703125 1525310566.6458
MEM 48.703125 1525310566.7481
MEM 48.703125 1525310566.8546
MEM 48.703125 1525310566.9598
MEM 48.703125 1525310567.0638
MEM 48.703125 1525310567.1657
MEM 48.703125 1525310567.2678
MEM 48.703125 1525310567.3702
MEM 48.703125 1525310567.4739
MEM 48.703125 1525310567.5782
MEM 48.703125 1525310567.6839
MEM 48.703125 1525310567.7899
MEM 48.703125 1525310567.8958
MEM 48.703125 1525310568.0041
MEM 48.703125 1525310568.1063
MEM 48.703125 1525310568.2125
MEM 48.703125 1525310568.3157
MEM 48.703125 1525310568.4212
MEM 48.703125 1525310568.5232
MEM 48.703125 1525310568.6285
MEM 48.703125 1525310568.7318
MEM 48.703125 1525310568.8422
MEM 48.703125 1525310568.9470
MEM 48.703125 1525310569.0506
MEM 48.703125 1525310569.1527
MEM 48.703125 1525310569.2574
MEM 48.703125 1525310569.3600
MEM 48.703125 1525310569.4640
MEM 48.703125 1525310569.5675
MEM 48.703125 1525310569.6772
MEM 48.703125 1525310569.7794
MEM 48.703125 1525310569.8830
MEM 48.703125 1525310569.9880
MEM 48.703125 1525310570.0912
MEM 48.703125 1525310570.1937
MEM 48.703125 1525310570.2958
MEM 48.703125 1525310570.4032
MEM 48.703125 1525310570.5055
MEM 48.703125 1525310570.6087
MEM 48.703125 1525310570.7117
MEM 48.703125 1525310570.8160
MEM 48.703125 1525310570.9189
MEM 48.703125 1525310571.0213
MEM 48.703125 1525310571.1285
MEM 48.703125 1525310571.2321
MEM 48.703125 1525310571.3342
MEM 48.703125 1525310571.4363
MEM 48.703125 1525310571.5384
MEM 48.703125 1525310571.6447
MEM 48.703125 1525310571.7486
MEM 48.703125 1525310571.8514
MEM 48.703125 1525310571.9534
MEM 48.703125 1525310572.0565
MEM 48.703125 1525310572.1610
MEM 48.703125 1525310572.2632
MEM 48.703125 1525310572.3673
MEM 48.703125 1525310572.4719
MEM 48.703125 1525310572.5758
MEM 48.703125 1525310572.6842
MEM 48.703125 1525310572.7872
MEM 48.703125 1525310572.8894
MEM 48.703125 1525310572.9938
MEM 48.703125 1525310573.0959
MEM 48.703125 1525310573.1979
MEM 48.703125 1525310573.3029
MEM 48.703125 1525310573.4124
MEM 48.703125 1525310573.5147
MEM 48.703125 1525310573.6168
MEM 48.703125 1525310573.7204
MEM 48.703125 1525310573.8231
MEM 48.703125 1525310573.9269
MEM 48.703125 1525310574.0327
MEM 48.703125 1525310574.1360
MEM 48.703125 1525310574.2401
MEM 48.703125 1525310574.3421
MEM 48.703125 1525310574.4454
MEM 48.703125 1525310574.5479
MEM 48.703125 1525310574.6520
MEM 48.703125 1525310574.7546
MEM 48.703125 1525310574.8572
MEM 48.703125 1525310574.9593
MEM 48.703125 1525310575.0635
MEM 48.703125 1525310575.1663
MEM 48.703125 1525310575.2721
MEM 48.703125 1525310575.3768
MEM 48.703125 1525310575.4834
MEM 48.703125 1525310575.5860
MEM 48.703125 1525310575.6908
MEM 48.703125 1525310575.7949
MEM 48.703125 1525310575.9039
MEM 48.703125 1525310576.0094
MEM 48.703125 1525310576.1132
MEM 48.703125 1525310576.2197
MEM 48.703125 1525310576.3224
MEM 48.703125 1525310576.4279
MEM 48.703125 1525310576.5321
MEM 48.703125 1525310576.6359
MEM 48.703125 1525310576.7386
MEM 48.703125 1525310576.8441
MEM 48.703125 1525310576.9579
MEM 48.703125 1525310577.0612
MEM 48.703125 1525310577.1655
MEM 48.703125 1525310577.2691
MEM 48.703125 1525310577.3721
MEM 48.703125 1525310577.4800
MEM 48.703125 1525310577.5837
MEM 48.703125 1525310577.6857
MEM 48.703125 1525310577.7880
MEM 48.703125 1525310577.8935
MEM 48.703125 1525310578.0024
MEM 48.703125 1525310578.1045
MEM 48.703125 1525310578.2066
MEM 48.703125 1525310578.3142
MEM 48.703125 1525310578.4184
MEM 48.703125 1525310578.5205
MEM 48.703125 1525310578.6228
MEM 48.703125 1525310578.7278
MEM 48.703125 1525310578.8319
MEM 48.703125 1525310578.9348
MEM 48.703125 1525310579.0387
MEM 48.703125 1525310579.1420
MEM 48.703125 1525310579.2439
MEM 48.703125 1525310579.3496
MEM 48.703125 1525310579.4518
MEM 48.703125 1525310579.5542
MEM 48.703125 1525310579.6572
MEM 48.703125 1525310579.7598
MEM 48.703125 1525310579.8621
MEM 48.703125 1525310579.9646
MEM 48.703125 1525310580.0666
MEM 48.703125 1525310580.1687
MEM 48.703125 1525310580.2715
MEM 48.703125 1525310580.3738
MEM 48.703125 1525310580.4764
MEM 48.703125 1525310580.5785
MEM 48.703125 1525310580.6838
MEM 48.703125 1525310580.7895
MEM 48.703125 1525310580.8947
MEM 48.703125 1525310581.0008
MEM 48.703125 1525310581.1035
MEM 48.703125 1525310581.2056
MEM 48.703125 1525310581.3076
MEM 48.703125 1525310581.4096
MEM 48.703125 1525310581.5143
MEM 48.703125 1525310581.6165
MEM 48.703125 1525310581.7188
MEM 48.703125 1525310581.8238
MEM 48.703125 1525310581.9272
MEM 48.703125 1525310582.0330
MEM 48.703125 1525310582.1358
MEM 48.703125 1525310582.2399
MEM 48.703125 1525310582.3434
MEM 48.703125 1525310582.4454
MEM 48.703125 1525310582.5476
MEM 48.703125 1525310582.6519
MEM 48.703125 1525310582.7575
MEM 48.703125 1525310582.8605
MEM 48.703125 1525310582.9626
MEM 48.703125 1525310583.0647
MEM 48.703125 1525310583.1681
MEM 48.703125 1525310583.2719
MEM 48.703125 1525310583.3778
MEM 48.703125 1525310583.4802
MEM 48.703125 1525310583.5846
MEM 48.703125 1525310583.6877
MEM 48.703125 1525310583.7903
MEM 48.703125 1525310583.8935
MEM 48.703125 1525310583.9990
MEM 48.703125 1525310584.1046
MEM 48.703125 1525310584.2092
MEM 48.703125 1525310584.3129
MEM 48.703125 1525310584.4159
MEM 48.703125 1525310584.5201
MEM 48.703125 1525310584.6239
MEM 48.703125 1525310584.7259
MEM 48.703125 1525310584.8321
MEM 48.703125 1525310584.9401
MEM 48.703125 1525310585.0424
MEM 48.703125 1525310585.1448
MEM 48.703125 1525310585.2479
MEM 48.703125 1525310585.3520
MEM 48.703125 1525310585.4558
MEM 48.703125 1525310585.5605
MEM 48.703125 1525310585.6641
MEM 48.703125 1525310585.7664
MEM 48.703125 1525310585.8685
MEM 48.703125 1525310585.9720
MEM 48.703125 1525310586.0771
MEM 48.703125 1525310586.1799
MEM 48.703125 1525310586.2819
MEM 48.703125 1525310586.3839
MEM 48.703125 1525310586.4865
MEM 48.703125 1525310586.5888
MEM 48.703125 1525310586.6918
MEM 48.703125 1525310586.7943
MEM 48.703125 1525310586.8989
MEM 48.703125 1525310587.0042
MEM 48.703125 1525310587.1092
MEM 48.703125 1525310587.2139
MEM 48.703125 1525310587.3165
MEM 48.703125 1525310587.4187
MEM 48.703125 1525310587.5207
MEM 48.703125 1525310587.6238
MEM 48.703125 1525310587.7266
MEM 48.703125 1525310587.8292
MEM 48.703125 1525310587.9313
MEM 48.703125 1525310588.0387
MEM 48.703125 1525310588.1443
MEM 48.703125 1525310588.2484
MEM 48.703125 1525310588.3522
MEM 48.703125 1525310588.4559
MEM 48.703125 1525310588.5578
MEM 48.703125 1525310588.6598
MEM 48.703125 1525310588.7618
MEM 48.703125 1525310588.8654
MEM 48.703125 1525310588.9678
MEM 48.703125 1525310589.0699
MEM 48.703125 1525310589.1740
MEM 48.703125 1525310589.2759
MEM 48.703125 1525310589.3792
MEM 48.703125 1525310589.4839
MEM 48.703125 1525310589.5869
MEM 48.703125 1525310589.6916
MEM 48.703125 1525310589.7986
MEM 48.703125 1525310589.9013
MEM 48.703125 1525310590.0040
MEM 48.703125 1525310590.1087
MEM 48.703125 1525310590.2108
MEM 48.703125 1525310590.3136
MEM 48.703125 1525310590.4169
MEM 48.703125 1525310590.5198
MEM 48.703125 1525310590.6219
MEM 48.703125 1525310590.7239
MEM 48.703125 1525310590.8292
MEM 48.703125 1525310590.9318
MEM 48.703125 1525310591.0353
MEM 48.703125 1525310591.1374
MEM 48.703125 1525310591.2486
MEM 48.703125 1525310591.3521
MEM 48.703125 1525310591.4558
MEM 48.703125 1525310591.5600
MEM 48.703125 1525310591.6648
MEM 48.703125 1525310591.7684
MEM 48.703125 1525310591.8719
MEM 48.703125 1525310591.9760
MEM 48.703125 1525310592.0783
MEM 48.703125 1525310592.1828
MEM 48.703125 1525310592.2850
MEM 48.703125 1525310592.3875
MEM 48.703125 1525310592.4916
MEM 48.703125 1525310592.5936
MEM 48.703125 1525310592.6971
MEM 48.703125 1525310592.8003
MEM 48.703125 1525310592.9041
MEM 48.703125 1525310593.0083
MEM 48.703125 1525310593.1103
MEM 48.703125 1525310593.2160
MEM 48.703125 1525310593.3201
MEM 48.703125 1525310593.4239
MEM 48.703125 1525310593.5282
MEM 48.703125 1525310593.6328
MEM 48.703125 1525310593.7349
MEM 48.703125 1525310593.8400
MEM 48.703125 1525310593.9422
MEM 48.703125 1525310594.0447
MEM 48.703125 1525310594.1468
MEM 48.703125 1525310594.2507
MEM 48.703125 1525310594.3527
MEM 48.703125 1525310594.4560
MEM 48.703125 1525310594.5580
MEM 48.703125 1525310594.6603
MEM 48.703125 1525310594.7642
MEM 48.703125 1525310594.8668
MEM 48.703125 1525310594.9718
MEM 48.703125 1525310595.0761
MEM 48.703125 1525310595.1807
MEM 48.703125 1525310595.2841
MEM 48.703125 1525310595.3887
MEM 48.703125 1525310595.4916
MEM 48.703125 1525310595.5953
MEM 48.703125 1525310595.6999
MEM 48.703125 1525310595.8044
MEM 48.703125 1525310595.9119
MEM 48.703125 1525310596.0153
MEM 48.703125 1525310596.1202
MEM 48.703125 1525310596.2227
MEM 48.703125 1525310596.3249
MEM 48.703125 1525310596.4270
MEM 48.703125 1525310596.5289
MEM 48.703125 1525310596.6312
MEM 48.703125 1525310596.7349
MEM 48.703125 1525310596.8401
MEM 48.703125 1525310596.9481
MEM 48.703125 1525310597.0537
MEM 48.703125 1525310597.1560
MEM 48.703125 1525310597.2600
MEM 48.703125 1525310597.3640
MEM 48.703125 1525310597.4682
MEM 48.703125 1525310597.5707
MEM 48.703125 1525310597.6728
MEM 48.703125 1525310597.7750
MEM 48.703125 1525310597.8927
MEM 48.703125 1525310597.9948
MEM 48.703125 1525310598.0980
MEM 48.703125 1525310598.2024
MEM 48.703125 1525310598.3061
MEM 48.703125 1525310598.4114
MEM 48.703125 1525310598.5261
MEM 48.703125 1525310598.6299
MEM 48.703125 1525310598.7346
MEM 48.703125 1525310598.8369
MEM 48.703125 1525310598.9422
MEM 48.703125 1525310599.0471
MEM 48.703125 1525310599.1538
MEM 48.703125 1525310599.2604
MEM 48.703125 1525310599.3640
MEM 48.703125 1525310599.4673
MEM 48.703125 1525310599.5697
MEM 48.703125 1525310599.6720
MEM 48.703125 1525310599.7749
MEM 48.703125 1525310599.8775
MEM 48.703125 1525310599.9803
MEM 48.703125 1525310600.0833
MEM 48.703125 1525310600.1867
MEM 48.703125 1525310600.3000
MEM 48.703125 1525310600.4040
MEM 48.703125 1525310600.5071
MEM 48.703125 1525310600.6091
MEM 48.703125 1525310600.7119
MEM 48.703125 1525310600.8138
MEM 48.703125 1525310600.9175
MEM 48.703125 1525310601.0199
MEM 48.703125 1525310601.1223
MEM 48.703125 1525310601.2246
MEM 48.703125 1525310601.3273
MEM 48.703125 1525310601.4311
MEM 48.703125 1525310601.5358
MEM 48.703125 1525310601.6458
MEM 48.703125 1525310601.7480
MEM 48.703125 1525310601.8518
MEM 48.703125 1525310601.9544
MEM 48.703125 1525310602.0619
MEM 48.703125 1525310602.1685
MEM 48.703125 1525310602.2715
MEM 48.703125 1525310602.3735
MEM 48.703125 1525310602.4761
MEM 48.703125 1525310602.5794
MEM 48.703125 1525310602.6837
MEM 48.703125 1525310602.7887
MEM 48.703125 1525310602.8911
MEM 48.703125 1525310602.9932
MEM 48.703125 1525310603.0956
MEM 48.703125 1525310603.1976
MEM 48.703125 1525310603.3026
MEM 48.703125 1525310603.4159
MEM 48.703125 1525310603.5195
MEM 48.703125 1525310603.6216
MEM 48.703125 1525310603.7239
MEM 48.703125 1525310603.8319
MEM 48.703125 1525310603.9346
MEM 48.703125 1525310604.0398
MEM 48.703125 1525310604.1438
MEM 48.703125 1525310604.2481
MEM 48.703125 1525310604.3506
MEM 48.703125 1525310604.4529
MEM 48.703125 1525310604.5550
MEM 48.703125 1525310604.6578
MEM 48.703125 1525310604.7628
MEM 48.703125 1525310604.8675
MEM 48.703125 1525310604.9719
MEM 48.703125 1525310605.0785
MEM 48.703125 1525310605.1844
MEM 48.703125 1525310605.2865
MEM 48.703125 1525310605.3885
MEM 48.703125 1525310605.4905
MEM 48.703125 1525310605.5944
MEM 48.703125 1525310605.6965
MEM 48.703125 1525310605.7990
MEM 48.703125 1525310605.9010
MEM 48.703125 1525310606.0040
MEM 48.703125 1525310606.1060
MEM 48.703125 1525310606.2089
MEM 48.703125 1525310606.3112
MEM 48.703125 1525310606.4166
MEM 48.703125 1525310606.5187
MEM 48.703125 1525310606.6239
MEM 48.703125 1525310606.7265
MEM 48.703125 1525310606.8285
MEM 48.703125 1525310606.9324
MEM 48.703125 1525310607.0392
MEM 48.703125 1525310607.1413
MEM 48.703125 1525310607.2434
MEM 48.703125 1525310607.3455
MEM 48.703125 1525310607.4477
MEM 48.703125 1525310607.5498
MEM 48.703125 1525310607.6518
MEM 48.703125 1525310607.7541
MEM 48.703125 1525310607.8589
MEM 48.703125 1525310607.9614
MEM 48.703125 1525310608.0635
MEM 48.703125 1525310608.1655
MEM 48.703125 1525310608.2676
MEM 48.703125 1525310608.3723
MEM 48.703125 1525310608.4746
MEM 48.703125 1525310608.5766
MEM 48.703125 1525310608.6796
MEM 48.703125 1525310608.7817
MEM 48.703125 1525310608.8855
MEM 48.703125 1525310608.9877
MEM 48.703125 1525310609.0948
MEM 48.703125 1525310609.1989
MEM 48.703125 1525310609.3010
MEM 48.703125 1525310609.4031
MEM 48.703125 1525310609.5055
MEM 48.703125 1525310609.6076
MEM 48.703125 1525310609.7103
MEM 48.703125 1525310609.8123
MEM 48.703125 1525310609.9144
MEM 48.703125 1525310610.0183
MEM 48.703125 1525310610.1203
MEM 48.703125 1525310610.2224
MEM 48.703125 1525310610.3251
MEM 48.703125 1525310610.4272
MEM 48.703125 1525310610.5318
MEM 48.703125 1525310610.6342
MEM 48.703125 1525310610.7363
MEM 48.703125 1525310610.8386
MEM 48.703125 1525310610.9408
MEM 48.703125 1525310611.0430
MEM 48.703125 1525310611.1450
MEM 48.703125 1525310611.2478
MEM 48.703125 1525310611.3499
MEM 48.703125 1525310611.4519
MEM 48.703125 1525310611.5539
MEM 48.703125 1525310611.6559
MEM 48.703125 1525310611.7580
MEM 48.703125 1525310611.8599
MEM 48.703125 1525310611.9619
MEM 48.703125 1525310612.0641
MEM 48.703125 1525310612.1663
MEM 48.703125 1525310612.2684
MEM 48.703125 1525310612.3710
MEM 48.703125 1525310612.4737
MEM 48.703125 1525310612.5758
MEM 48.703125 1525310612.6798
MEM 48.703125 1525310612.7958
MEM 48.703125 1525310612.8978
MEM 48.703125 1525310613.0021
MEM 48.703125 1525310613.1056
MEM 48.703125 1525310613.2136
MEM 48.703125 1525310613.3164
MEM 48.703125 1525310613.4184
MEM 48.703125 1525310613.5204
MEM 48.703125 1525310613.6251
MEM 48.703125 1525310613.7277
MEM 48.703125 1525310613.8321
MEM 48.703125 1525310613.9344
MEM 48.703125 1525310614.0364
MEM 48.703125 1525310614.1385
MEM 48.703125 1525310614.2405
MEM 48.703125 1525310614.3449
MEM 48.703125 1525310614.4473
MEM 48.703125 1525310614.5495
MEM 48.703125 1525310614.6520
MEM 48.703125 1525310614.7546
MEM 48.703125 1525310614.8594
MEM 48.703125 1525310614.9614
MEM 48.703125 1525310615.0638
MEM 48.703125 1525310615.1658
MEM 48.703125 1525310615.2677
MEM 48.703125 1525310615.3698
MEM 48.703125 1525310615.4718
MEM 48.703125 1525310615.5739
MEM 48.703125 1525310615.6759
MEM 48.703125 1525310615.7782
MEM 48.703125 1525310615.8805
MEM 48.703125 1525310615.9836
MEM 48.703125 1525310616.0860
MEM 48.703125 1525310616.1890
MEM 48.703125 1525310616.2911
MEM 48.703125 1525310616.3933
MEM 48.703125 1525310616.4956
MEM 48.703125 1525310616.6011
MEM 48.703125 1525310616.7037
MEM 48.703125 1525310616.8060
MEM 48.703125 1525310616.9085
MEM 48.703125 1525310617.0106
MEM 48.703125 1525310617.1127
MEM 48.703125 1525310617.2148
MEM 48.703125 1525310617.3170
MEM 48.703125 1525310617.4192
MEM 48.703125 1525310617.5225
MEM 48.703125 1525310617.6259
MEM 48.703125 1525310617.7299
MEM 48.703125 1525310617.8328
MEM 48.703125 1525310617.9349
MEM 48.703125 1525310618.0399
MEM 48.703125 1525310618.1424
MEM 48.703125 1525310618.2464
MEM 48.703125 1525310618.3486
MEM 48.703125 1525310618.4507
MEM 48.703125 1525310618.5527
MEM 48.703125 1525310618.6558
MEM 48.703125 1525310618.7580
MEM 48.703125 1525310618.8615
MEM 48.703125 1525310618.9640
MEM 48.703125 1525310619.0679
MEM 48.703125 1525310619.1699
MEM 48.703125 1525310619.2739
MEM 48.703125 1525310619.3777
MEM 48.703125 1525310619.4798
MEM 48.703125 1525310619.5838
MEM 48.703125 1525310619.6881
MEM 48.703125 1525310619.7913
MEM 48.703125 1525310619.8936
MEM 48.703125 1525310619.9958
MEM 48.703125 1525310620.1000
MEM 48.703125 1525310620.2044
MEM 48.703125 1525310620.3078
MEM 48.703125 1525310620.4118
MEM 48.703125 1525310620.5198
MEM 48.703125 1525310620.6239
MEM 48.703125 1525310620.7259
MEM 48.703125 1525310620.8279
MEM 48.703125 1525310620.9314
MEM 48.703125 1525310621.0345
MEM 48.703125 1525310621.1367
MEM 48.703125 1525310621.2400
MEM 48.703125 1525310621.3443
MEM 48.703125 1525310621.4480
MEM 48.703125 1525310621.5510
MEM 48.703125 1525310621.6551
MEM 48.703125 1525310621.7591
MEM 48.703125 1525310621.8647
MEM 48.703125 1525310621.9674
MEM 48.703125 1525310622.0719
MEM 48.703125 1525310622.1826
MEM 48.703125 1525310622.2892
MEM 48.703125 1525310622.3913
MEM 48.703125 1525310622.4944
MEM 48.703125 1525310622.5978
MEM 48.703125 1525310622.6999
MEM 48.703125 1525310622.8031
MEM 48.703125 1525310622.9051
MEM 48.703125 1525310623.0077
MEM 48.703125 1525310623.1120
MEM 48.703125 1525310623.2142
MEM 48.703125 1525310623.3163
MEM 48.703125 1525310623.4193
MEM 48.703125 1525310623.5213
MEM 48.703125 1525310623.6234
MEM 48.703125 1525310623.7269
MEM 48.703125 1525310623.8290
MEM 48.703125 1525310623.9312
MEM 48.703125 1525310624.0332
